No,Datetime,User,Text
961,2019-10-08 06:12:32+00:00,GramediaBKL,â—GUNDALAâ— By : Takdir Rp98.000 . . #Gramediabooks #gramediabengkulu #books #gundala #bestseller #newarrival #film https://www.instagram.com/p/B3WMKeLgYJC/?igshid=8r8xk36jtl5n
962,2019-10-08 05:42:24+00:00,ED_R88,rasa penasaran saya : 1. tanggal 10 bsk gimana 2. Mentrinya Jokowi siapa 3. Move PSI dan kadernya 4. Faldo Maldini & Rahayu Saraswati mau ngapain @jokowi ur cabinets rn are doubtful. Rakyat tidak sebodoh yang anda kira.- #Gundala
963,2019-10-08 05:25:13+00:00,yan_widjaya,Ario Bayu (34 tahun/36 film) termasuk jajaran aktor terlaris masakini setelah berperan sebagai #Soekarno n #SultanAgung menjelma jenius kriminil Ghazul musuh bebuyutan #Gundala beruntun 2 film horor #PerempuanTanahJahanam n #RatuIlmuHitam
964,2019-10-08 05:13:02+00:00,saraahaghnia,Karena negeri ini butuh patriot! #Gundala
965,2019-10-08 03:39:44+00:00,ibalpradana_,believe it or not gambar ini gue bikin 5 tahun lalu potret dengan hp ZTE lawas bet. #GundalaFanArt before it was cool #Gundala #BumilangitFanArt #PerangTeoriRakyat #GundalaPutraPetir Cc: @bumilangitcom @rkytbumilangit
966,2019-10-08 02:03:46+00:00,dwyndwyn_,#Inktober yang telat dan berantakan..huehehehe.. . . . . . #Gundala #GundalaFanart #Sancaka #FanartBumilangit #BumilangitFanart #GundalaPutraPetir
967,2019-10-07 16:48:00+00:00,AwanKiko,#Gundala
968,2019-10-07 13:43:28+00:00,bumilangitcom,Ada lagi yang siap hadir perdana di Indonesia Comic Con 12-13 Oktober 2019. Sobat Bumilangit bisa tebak apa? . #Gundala #JagatSinemaBumilangit #JagoanIndonesia #NegeriIniButuhPatriot
969,2019-10-07 13:30:00+00:00,braingarbage24,Pakenya harus nunggu petir ga nih? #Gundala #BCU
970,2019-10-07 05:08:50+00:00,wonderguitar,Joker and mental health issue is just overrated. I am writing on Joker vs Gundala on the basis of white privilege and the moral crisis in superhero universe. wait up. #eseinosa #mondiblanc @MondiBlanc #joker #Gundala
971,2019-10-07 04:53:53+00:00,BH2019_artist,#gundala #wulan #sancaka
972,2019-10-06 13:53:21+00:00,bebenno,Salam buat silent reader ku Postingan aku in a nutshell. #senyumintaja #weekendngedit #besoksenin #Gundala 
973,2019-10-06 12:31:54+00:00,mosmarth,Tapi jangan khawatir akan ada pameran tribute to pak hasmi #gundala #50thgundala di @ubudwritersfest supported by @bumilangitcom dan @mnccomics
974,2019-10-06 10:04:28+00:00,mosmarth,Terima kasih tokome!!! Cuss yang belum punya segera lengkapi koleksi #gundala mu di http://tokome.id
975,2019-10-06 09:47:27+00:00,tsugamumasakoto,unpopular opinion Child Sancaka's abuse's waaaay more depressing than Arthur Fleck's #Joker #Gundala
976,2019-10-06 09:40:08+00:00,okkiianggoro,Everybody can be Joker. But. Jangan lupa semua orang juga bisa jadi Sancaka. #JokerFilm #Gundala
977,2019-10-06 08:43:23+00:00,EnskiDew,The girl who love the local superhero action story. #enskidew #travellitalady #Gundala #bumilangitbooth #Ideafest2019 @JCC Convention Center https://www.instagram.com/p/B3RT1iTno5A/?igshid=oaregdl27tmc
978,2019-10-06 08:19:52+00:00,potrehkoneng,Dari filmnya belum tayang sampe wes selesai. Dan baru kepegang lagi #Gundala 
979,2019-10-06 08:17:33+00:00,esenaroma,Tantangan bikin #Gundala baru selesai. 
980,2019-10-06 03:10:19+00:00,TetaKarina,Tahun ini perasaan terbaik habis nonton film muncul dari tiga film ini. #DuaGarisBiru saking sayangnya gue sampai nonton 7x di bioskop. #Bebas gue cinta Sunny dan Bebas juga asik bgt. #Gundala ini film bikin seru buat tipe orang yg suka nyari easter egg kayak gue. 
981,2019-10-06 02:21:57+00:00,solikin_cak,Hereâ€™s a song for youâ€¦ #NowPlaying #Enjoy #Rock #music #journey #moment #love #FeelSomething #FeelingFresh #FeelTheDifference #feelgood #Gundala MNGrowing Up (From Gundala) by Kotak 
982,2019-10-05 13:54:02+00:00,divardha,â€œSepanjang saya hidup yang tidak pernah bertahan lama adalah kedamaianâ€ - Pak Agung #Gundala Iya bener juga ya 
983,2019-10-05 13:44:12+00:00,bumilangitcom,Hello Sobat Bumilangit! Siapa nih yang hari ini datang ke @IdeafestID ? Lihat yuk keseruan acara Idea Talks bersama Bumilangit! . #Gundala #JagoanIndonesia #JagatSinemaBumilangit #JSB #BCU
984,2019-10-05 11:47:19+00:00,AHendrianto,#HUTke74TNI #TNIProfesional TNI Profesional akan menjadi kebanggaan rakyat Indonesia #Gundala 
985,2019-10-05 11:45:14+00:00,AHendrianto,#HUTke74TNI #TNIProfesional TNI sigap membantu rakyat di daerah bencana #Gundala 
986,2019-10-05 11:43:30+00:00,hauradhiea,Udah nonton #Gundala 2x awal sama pertengahan September. Dipikir udah hafal dan paham betul karena nontonnya 2x Ternyata masih ter-mind blown sampe detik ini banyak banget detail2 yang kayak baru OOOOHHH sekarang2 ini 
987,2019-10-05 11:42:34+00:00,AHendrianto,#HUTke74TNI #TNIProfesional TNI menjaga kedaulatan Republik Indonesia. Semoga semakin professional mengawal pertahanan negara. #Gundala 
988,2019-10-05 11:34:35+00:00,AHendrianto,#HUTke74TNI #Gundala Selamat Ulang Tahun ke -74 bagi TNI. Teruslah bergerak bersama rakyat menjaga ibu pertiwi Indonesia! 
989,2019-10-05 11:21:30+00:00,DioAlexandro2,#BestMovieBuddy CGV #Gundala Snacks only 86K Gundala Snack Fishball French Fries and Chicken meatball with Drinks 60K Jumbo Nestea 26K #BetterCGVMember @CGV_ID @jokoanwar @PahlawanPetir
990,2019-10-05 09:55:58+00:00,jvncsss,Terima kasih #Gundala temanku bisa udud tanpa korek @jokoanwar
991,2019-10-05 02:40:06+00:00,kotakband_,RT @Kiwarifmradio: #IndoHitsTop15 No. 5 || @kotakband_ - Growing Up || Ost. Gundala || @WarnerMusicID #kotak #growingup #gundala #musikindonesia #ayodengarradio #listeningisbelieving #sukabumi
992,2019-10-05 02:34:10+00:00,Kiwarifmradio,#IndoHitsTop15 No. 5 || @kotakband_ - Growing Up || Ost. Gundala || @WarnerMusicID #kotak #growingup #gundala #musikindonesia #ayodengarradio #listeningisbelieving #sukabumi
993,2019-10-05 01:10:36+00:00,yosisuharno,Hmmmm #gundala 
994,2019-10-04 17:52:42+00:00,dipurwantto,Abimana ketika masih menggunakan nama Robertino. Di video klip band Padi. Selalu berlari seperti Sancaka di film Gundala. #Gundala
995,2019-10-04 16:03:25+00:00,Areefharahap_,#Gundala dan #FilmBEBAS berhsil membuat tambah sayang sama Dea panendra 
996,2019-10-04 15:36:38+00:00,ErfanFirmansah,Ouh dari patah hati #sancaka #gundala 
997,2019-10-04 15:32:31+00:00,mr_no_bodyyy, Gundala artwork with new suit. . . . . . Just a simple work from me. @bumilangitcom gundalaofficial #gundala #gundalaartwork @Unknown https://www.instagram.com/p/B3M3cYOhbc9/?igshid=ovpq9h31ofoy
998,2019-10-04 11:29:50+00:00,SCP_Films,Yuk.. hadir ke @IdeafestID ngobrol seru seputar Jagat Sinema Bumi Langit dalam acara IDEATALKS yang bertajuk Setting Up An Original Cinematic Universe : Beyond Bumilangit. Bersama Joko Anwar Bismarka Kurniawan Wicky V. Olindo. #Gundala #JagoanIndonesia #JagatSinemaBumilangit
999,2019-10-04 10:00:00+00:00,justluten,Mimpi Ketua MPR Hanya Kendaraan Listrik yang Boleh Melintas di Jakarta #MyNotification @kompascom CATATAN: Saatnya #Gundala buka usaha #Setrum24Jam. #41Diaries
1000,2019-10-04 08:34:37+00:00,_ririe13,Si Pengkor #gundala
1001,2019-10-04 07:55:19+00:00,polyasset3d,Glad to see Gundala will screen in Malaysia on November 7th. @YaminLawut @jokoanwar @rkytbumilangit @gundalaofficial #Gundala #GundalaMy
1002,2019-10-04 06:45:35+00:00,EbiWanKenobi,Kiwi Lawuk Terinspirasi dari Ki Wilawuk #day4 #inktoberday4 #inktoberindonesia2019 #Gundala #freeze #beku #kiwilawuk #kiwi
1003,2019-10-04 06:04:26+00:00,FerdianKelana,Sampai Jumpa di Film Selanjutnya :D Good Job om @jokoanwar &amp
1004,2019-10-04 05:52:00+00:00,FerdianKelana,Bukan Anti Virus Amoral kan ya? . . . Cc @JokoAnwar #Gundala
1005,2019-10-04 05:51:19+00:00,screenplay_id,Buat kamu yang pengen koleksi item #Gundala bisa mampir Booth nya @BumiLangitOfficial ke @IDEAFESTID di JCC hari ini besok dan lusa. GRATIS masuk IDEAFESTID tinggal download aja aplikasinya. Buruan dapetin merchandise #Gundala yang keren itu skrg! Follow @gundalaofficial
1006,2019-10-04 05:50:05+00:00,SCP_Films,Buat kamu yang pengen koleksi item #Gundala bisa mampir Booth nya @BumiLangitOfficial ke @IDEAFESTID di JCC hari ini besok dan lusa. GRATIS masuk IDEAFESTID tinggal download aja aplikasinya. Buruan dapetin merchandise #Gundala yang keren itu skrg! Follow @gundalaofficial
1007,2019-10-04 05:48:45+00:00,gundalaofficial,Buat kamu yang pengen koleksi item #Gundala bisa mampir Booth nya @BumiLangitOfficial ke @IDEAFESTID di JCC hari ini besok dan lusa. GRATIS masuk IDEAFESTID tinggal download aja aplikasinya. Buruan dapetin merchandise #Gundala yang keren itu skrg! Follow @gundalaofficial
1008,2019-10-04 05:33:52+00:00,alfiansyh,Killing time @jokoanwar #Gundala 
1009,2019-10-04 04:47:12+00:00,screenplay_id,Mau tau lebih banyak ttg #JagatSinemaBumilangit ? Setting Up An Original Cinematic Universe : Beyond Bumilangit IDEATALKS di @ideafestid Bersama Joko Anwar Bismarka Kurniawan Wicky V. Olindo akan membahas proses kreatif dalam pembuatan jagat Sinema Bumilangit! #Gundala 
1010,2019-10-04 04:01:50+00:00,YaminLawut,I think Malaysian distributors of #Gundala are underestimating how much people here are willing to pay for a @jokoanwar movie never mind the fact that Gundala is adapted from a comic unheard of here. Joko's team better do some strong marketing here as a mark of goodwill.
1011,2019-10-04 03:45:12+00:00,danieldokter,Eugene akhirnya gak bete lagi kemaren gak dibolehin nonton #Joker. Ya ko pikir #Gundala aja gak boleh apalagi Joker 
1012,2019-10-04 03:24:05+00:00,muharied,39. #Gundala Joko Anwar - Jagat Sinema Bumilangit 
1013,2019-10-04 01:58:58+00:00,idgeekinout,Halo @rkytbumilangit. Buat yg merasa kehilangan atas turunnya #Gundala dari bioskop silakan dengarkan episode kolaborasi kami bareng @sinemagerbanget ini ya. Bedah Gundala (Menit per Menit) Link: https://open.spotify.com/episode/5Bpa8QzIBnNDUKlS6LApxw?si=Fxifo_X-QqyxrltABNb0iA
1014,2019-10-03 21:39:27+00:00,boringbreaker,Jawaban untuk Bagaimana tanggapan Anda tentang film Gundala? oleh Ayu Nuri https://id.quora.com/Bagaimana-tanggapan-Anda-tentang-film-Gundala/answer/Ayu-Nuri?ch=2&amp
1015,2019-10-03 21:30:22+00:00,RFKrypton,This week @mr_lois_lane and @Ewiththeaccent jump into a new super hero universe with #Gundalaâ€‹â€”an Indonesian comic movie from #Bumilangitâ€‹â€”which played at #TIFF. Hear the #podcast on our feed: https://buff.ly/2IkYwgF @CJRU1280 #DefendCampusRadio
1016,2019-10-03 17:51:17+00:00,anakpedigree,Sebentar saja maafkan hamba @jokoanwar. Saat ini sy selingkuh ke kepahlawanan Joker dulu. #Gundala Tdk suka Naruto krn dia darah biru sdh pasti jadi pahlawan/terkuat tanpa hrs memotivasi MENJADI HOKAGE ADL JALAN NINJAKU. Sdh disetting u/ jd hero of Konoha &amp
1017,2019-10-03 14:34:30+00:00,FandiAndikaP,Duh Tara Basro Sampai ketemu lagi!! #Gundala 
1018,2019-10-03 14:22:37+00:00,margianta,Kalau kita diam saja melihat ketidakadilan di depan mata kita itu tandanya kita bukan manusia lagi. Maraknya moralitas sebagai senjata aksi massa serta korupnya kekuasaan belakangan ini film #Gundala jadi makin relevan. Sampai jumpa lagi patriot kelas pekerjaku. 
1019,2019-10-03 14:13:04+00:00,icaluddin_,Terimakasih Patriot #gundala 
1020,2019-10-03 14:11:40+00:00,gatotwijayanto,Ditunggu kelanjutan film #Gundala nya om
1021,2019-10-03 14:04:10+00:00,WiNNiE3AiSA,bapak dari film #Gundala kah...?
1022,2019-10-03 13:48:52+00:00,sorarenji,Nonton #Gundala munculin perasaan bangga entah kenapa #GundahGundala 
1023,2019-10-03 13:30:03+00:00,H4fizhIhsannagi,Makasih #Gundala film yang sangat bagus  ditunggu film2 superhero Jagat Sinema Bumilangit selanjutnya. #NegeriIniButuhPatriot
1024,2019-10-03 13:20:27+00:00,itukahjebat,RT kiri like kanan. #Gundala 
1025,2019-10-03 12:47:08+00:00,rkytbumilangit,Kesan di #Gundala yang masih membekas di mimin: Selipan-selipan pesan moral yang tidak terkesan menggurui tapi cukup kena seperti saat pasangan kaya raya itu serobot antrean untuk suntik serum. Udah nyogok eh taunya dapet serum beracun. Rasain! Bikin #GundahGundala saja ~
1026,2019-10-03 12:47:07+00:00,rkytbumilangit,Karena hari ini resmi #Gundala sudah tidak bisa ditonton di layar lebar di negri ini mimin jadi #GundahGundala nih Coba deh ceritain ke mimin ada ga sih kesan di film #Gundala yang masin membekas ke kamu sampai hari ini? Sertakan tagar #GundahGundala ya!
1027,2019-10-03 12:30:00+00:00,UCBrowserIndo,Hai UCers! Untuk menjadi seorang pahlawan kita butuh menegakkan keadilan. Setuju ga dengan pernyataan Gundala? Komen aja yah! Buat berita terbaru dan tercepat jangan lupa download aplikasi #UCBrowser di hape kamu sekarang juga! #gundala #gundalafanart #bumilangit
1028,2019-10-03 12:00:11+00:00,bebenno,Ada yang kitbash figure #anakbapak kellytandiono terus sama artisnya mau dibeli Cc:@ikidolanan #gundala 
1029,2019-10-03 10:52:02+00:00,kolasedotcom,Kasihtau dong #Komiklokal favorit lo . . #bikinNyata #kolase #bumilangit #komik #lokal #gundala #sriasih
1030,2019-10-03 10:40:54+00:00,childishrafino,maksudnya dia pengen #Gundala di re-release dengan extended scenes sama sneak peek PTJ di endingnya kali banggg 
1031,2019-10-03 10:40:05+00:00,ramentumpah,#Gundala 2 please? 
1032,2019-10-03 10:24:19+00:00,bumilangitcom,Sobat Bumilangit kita kenalan lebih jauh dengan Ki Wilawuk yuk! . Tonton fullnya di: https://youtu.be/wVs9co-S5T0 . #Gundala #JagoanIndonesia #NegeriIniButuhPatriot #JagatSinemaBumilangit
1033,2019-10-03 10:13:39+00:00,bumilangitcom,Sobat Bumilangit kita kenalan lebih jauh dengan Ki Wilawuk yuk! . #Gundala #JagoanIndonesia #NegeriIniButuhPatriot #JagatSinemaBumilangit
1034,2019-10-03 10:05:19+00:00,veryluckylady88,Ketemu #Gundala di Museum Sonobudoyo Ngetawain apa mereka? 
1035,2019-10-03 09:59:39+00:00,bydinipuspita,Terima kasih Joko Anwar Sancaka/Gundala dan tim. Selamat beristirahat. Sampai jumpa lagi ... dan semoga sukses untuk Perempuan Tanah Jahanam #Gundala #NegeriIniButuhPatriot
1036,2019-10-03 09:24:57+00:00,SofiaArcheoLov,Too bittersweet to handle. 9x nonton di bioskop gak cukup. See you again very soon Sancaka! (And Ki Wilawuk. And Pak Agung. And Ghazul *wink) #Gundala 
1037,2019-10-03 08:22:09+00:00,senorjoey,48. #Gundala 90/100 
1038,2019-10-03 08:05:01+00:00,bumilangitcom,Sobat Bumilangit udah pada nonton Gundala kan? Nah Ki Wilawuk ini adalah salah satu tokoh yang menarik perhatian banget nih. Ki Wilawuk adalah salah satu antagonis yang paling sulit dihadapi dan dikalahkan oleh Gundala. . #Gundala #JagatSinemaBumilangit
1039,2019-10-03 08:04:23+00:00,verudaru,Kangen #Gundala 
1040,2019-10-03 06:50:57+00:00,Amarkha95340679,Yg belum nonton #Gundala di bioskop Indonesia Bisa Segera nonton di Bioskop Malaysia. Tayang 7 November 2019 
1041,2019-10-03 06:41:32+00:00,dzauqyilham,Bagi ku bukan hanya Gundala yang menjadi simbol harapan. Joker juga menjadi simbol harapan untuk sebagian orang. #gundala #Joker
1042,2019-10-03 06:32:03+00:00,zulilulelo,Makasih atas #Gundala nya ditunggu Gundala Putra Petir-nya 
1043,2019-10-03 06:28:20+00:00,EdongR,Terima kasih #Gundala untuk semua yg terlibat
1044,2019-10-03 06:23:44+00:00,heruphp,Terimakasih #gundala Akhirnya nambah 1 lagi superhero andalan saya 
1045,2019-10-03 06:16:16+00:00,rkytbumilangit,Terima kasih banyak #Gundala sudah membuka jalan untuk Jagat Sinema Bumilangit dengan sangat baik Semua lelucon konflik di filmnya serta petunjuk-petunjuk kecil yang membuat kita penasaran masih membekas sampai sekarang. Ditunggu ya bang film selanjutnya! 
1046,2019-10-03 04:24:14+00:00,rizalalf19,#gundala
1047,2019-10-03 04:21:07+00:00,eckohatake,Touch down. Akhirnya dapet juga kaos #Gundala thanks @bumilangitcom https://twitter.com/eckohatake/status/1174495605034369024
1048,2019-10-03 04:13:52+00:00,yan_widjaya,Kamis 3/10 di jalur XXI DKI tayang 7 film Indonesia: #Bebas di 37 layar #Inem 7 #HorasAmang 6 #Danur3 41 #Hayya 2 #PrettyBoys 22 #Twivortiare 1 Patriot super #Gundala dilengserkan super villain #Joker
1049,2019-10-03 03:30:13+00:00,gundalaofficial,Yuk ikutan nyimak obrolan seru ttg Film Scoring dan Sound Design terutama di film Gundala bersama @jokoanwar Rooftop Sound dan Crossfade Audio Post di 'Behind The Music and Sound of Gundala' yg digelar di Kampus UIC Sabtu 21 Sept 2019 Follow @gundalaofficial #Gundala 
1050,2019-10-03 02:50:05+00:00,_ariesanjaya,Satu lagi film yang relevan dengan realita kini selain #Gundala ya pasti #Joker
1051,2019-10-03 02:39:09+00:00,SegalaSOTOY,Pak Hasmi membuat #Gundala krn terinspirasi oleh The Flash. Siapa lagi superhero Indonesia yang diinspirasi oleh karakter DC atau Marvel atau lainnya? https://www.boombastis.com/hasmi-pencipta-komik-gundala/165255 #SriAsih #Godam #Aquanus #SiPitung #SibutaDariGoaHantu #WiroSableng #JakaSembung #KaptenMelar
1052,2019-10-02 23:28:05+00:00,agusAditya_,Itu yang paling kanan #gundala ya?
1053,2019-10-02 17:51:02+00:00,LuthKSudiro,44. Gundala ~ Kalau kita diam saja melihat ketidak adilan di depan mata kita itu tandanya kita bukan manusia lagi. #Gundala 
1054,2019-10-02 15:51:00+00:00,SCP_Films,Yuk ikutan nyimak obrolan seru tentang Film Scoring dan Sound Design terutama di film Gundala bersama @jokoanwar Rooftop Sound dan Crossfade Audio Post di 'Behind The Music and Sound of Gundala' yang digelar di Kampus UIC Collage BSD Sabtu 21 Sept 2019 yg lalu #Gundala 
1055,2019-10-02 15:43:53+00:00,screenplay_id,Yuk ikutan nyimak obrolan seru tentang Film Scoring dan Sound Design terutama di film Gundala bersama @jokoanwar Rooftop Sound dan Crossfade Audio Post di 'Behind The Music and Sound of Gundala' yang digelar di Kampus UIC Collage BSD Sabtu 21 Sept 2019 yg lalu #gundala 
1056,2019-10-02 15:43:15+00:00,ari_aditya,Entah kenapa sejak langganan @NetflixID gw ga tertarik nonton film luar negri di bioskop seperti Joker&amp
1057,2019-10-02 14:30:05+00:00,AndriRofiq1,#gundalafanart #Gundala #art #gambar #fun #excited
1058,2019-10-02 14:08:13+00:00,yeehawrights,between euphoria album finally being released this friday and me finally get my hands on #Gundala artbook this weekend i'm gonna be so powerful omg 
1059,2019-10-02 13:28:56+00:00,staksottieGH,Big event tonight in Alexandria. Two groups with eight teams. Tourney starts from November 8 to November 22nd. .@EFA @ghanafaofficial @Zambia @thenff @Mali @SAFA_net @FIFCI_tweet @FecafootOfficie #FootballTogether #Gundala #SoccaBetU23AFCON #U23AFCON
1060,2019-10-02 12:56:29+00:00,tammiiiieeee,Sanciki #gundala 
1061,2019-10-02 09:58:00+00:00,bumilangitcom,Kalo jadi salah satu #AnakBapak kalian mau jadi siapa nih? . #Gundala #JagatSinemaBumilangit #JagoanIndonesia #jsb #bcu
1062,2019-10-02 06:38:17+00:00,Henimation,Teruntuk kamu yang merasa dunia membuat mu tertunduk semoga lelah kita hari ini dihitung ibadah . . . . #dailylife #dailycomic #gundala #komiklawas #throwback #digitaldrawing #digitalkomik #komikstripâ€¦ https://www.instagram.com/p/B3GyVqhh3yx/?igshid=1e7eeeqe5idhb
1063,2019-10-02 04:40:18+00:00,sarblaka,Plot film #gundala sepertinya mirip2 negara ini #NegaraMakinSuram
